time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
79.3003446, 0.1, 0.1, 0.102556969, 0.189401901, -0.0199605863, 0.969912748, -5.67952322e-006, -0.243452792, 0.243452792, -5.38681585e-006, 0.969912748, -6.82007733e-006, -1, -3.84204558e-006, 0.969912662, -1.07668512e-006, -0.243453132, 0.243453132, -2.18772332e-005, 0.969912662, -6.37037147e-006, -1, -2.09568831e-005, 0.112381128, -0.0827765137, -0.202735767, 0, 0, 0, 0, 0, 0, 0, 0.200949805, -0.0237474609, -0.164545264, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3010898, 0.1, 0.1, 0.102556969, 0.189401907, -0.0199619655, 0.969913144, 5.53502946e-006, -0.243451213, 0.243451213, 3.93822908e-006, 0.969913144, 6.32726448e-006, -1, 2.47223051e-006, 0.969913073, -1.35316875e-005, -0.243451496, 0.243451497, 2.58583467e-005, 0.969913072, -6.82930741e-006, -1, 2.83746581e-005, 0.112158496, -0.0827086426, -0.202701953, 0, 0, 0, 0, 0, 0, 0, 0.200949805, -0.0237474609, -0.164545264, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3018102, 0.1, 0.1, 0.102556972, 0.189401898, -0.0199649989, 0.969913511, 1.31836557e-005, -0.24344975, 0.243449751, -3.65811535e-005, 0.96991351, 3.88133314e-006, -0.999999999, -3.86901127e-005, 0.969913445, 1.79220327e-005, -0.243450013, 0.243450013, -5.31486336e-005, 0.969913444, 4.4437849e-006, -0.999999998, -5.59126934e-005, 0.112158496, -0.0827086426, -0.202701953, 0, 0, 0, 0, 0, 0, 0, 0.20070166, -0.0236927734, -0.164512061, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.302528, 0.1, 0.1, 0.10255697, 0.189401906, -0.0199689468, 0.969913848, -2.31785825e-005, -0.243448406, 0.243448407, 6.30163261e-005, 0.969913846, -7.14000388e-006, -0.999999998, 6.67631964e-005, 0.969913784, -1.37923325e-005, -0.243448664, 0.243448664, 6.40137055e-005, 0.969913782, 2.20667771e-006, -0.999999998, 6.54455003e-005, 0.112158496, -0.0827086426, -0.202701953, 0, 0, 0, 0, 0, 0, 0, 0.20070166, -0.0236927734, -0.164512061, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3032483, 0.1, 0.1, 0.10255697, 0.189401908, -0.0199725938, 0.969914156, 5.55178196e-006, -0.24344718, 0.243447179, -5.27129759e-005, 0.969914155, -7.44807341e-006, -0.999999999, -5.24786273e-005, 0.969914097, -1.50816865e-007, -0.243447415, 0.243447415, -2.80350875e-005, 0.969914097, -6.97134899e-006, -1, -2.71549107e-005, 0.112158496, -0.0827086426, -0.202701953, 0, 0, 0, 0, 0, 0, 0, 0.20070166, -0.0236927734, -0.164512061, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3039959, 0.1, 0.1, 0.102556973, 0.189401896, -0.0199746346, 0.969914432, 7.00369543e-006, -0.243446083, 0.243446083, -3.08247319e-005, 0.969914431, -7.11174979e-007, -1, -3.16023746e-005, 0.969914376, 5.0951497e-006, -0.243446304, 0.243446304, -5.4733663e-005, 0.969914375, -8.38284906e-006, -0.999999998, -5.4327362e-005, 0.11191084, -0.0821828125, -0.202862939, 0, 0, 0, 0, 0, 0, 0, 0.20042373, -0.0232033203, -0.164686963, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3047141, 0.1, 0.1, 0.102556973, 0.189401908, -0.0199746318, 0.969914631, -2.64094725e-005, -0.243445288, 0.24344529, 8.04145597e-005, 0.969914627, -6.03838805e-006, -0.999999996, 8.44245197e-005, 0.969914606, -9.03583552e-006, -0.243445389, 0.243445389, 7.87969818e-005, 0.969914603, 1.0418773e-005, -0.999999997, 7.8626076e-005, 0.11191084, -0.0821828125, -0.202862939, 0, 0, 0, 0, 0, 0, 0, 0.20042373, -0.0232033203, -0.164686963, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3054298, 0.1, 0.1, 0.102556972, 0.189401915, -0.0199729283, 0.96991471, 2.24989623e-005, -0.243444973, 0.243444974, -2.01557336e-005, 0.96991471, 1.69152624e-005, -1, -2.50266018e-005, 0.969914691, 6.70862514e-006, -0.243445051, 0.243445051, 1.51811844e-005, 0.969914691, 1.02025783e-005, -1, 1.30912722e-005, 0.11191084, -0.0821828125, -0.202862939, 0, 0, 0, 0, 0, 0, 0, 0.20042373, -0.0232033203, -0.164686963, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3061561, 0.1, 0.1, 0.102556974, 0.189401902, -0.0199700146, 0.969914893, -9.01811464e-006, -0.243444244, 0.243444243, -5.74618676e-005, 0.969914892, -2.27355646e-005, -0.999999998, -5.35377131e-005, 0.969914851, -5.87954142e-006, -0.243444414, 0.243444413, -7.34358822e-005, 0.969914848, -2.35802098e-005, -0.999999997, -6.97952112e-005, 0.11191084, -0.0821828125, -0.202862939, 0, 0, 0, 0, 0, 0, 0, 0.20042373, -0.0232033203, -0.164686963, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.306873, 0.1, 0.1, 0.102556975, 0.189401907, -0.0199669914, 0.969915108, -6.9671522e-006, -0.243443388, 0.243443388, 4.57183132e-005, 0.969915107, 4.37227488e-006, -0.999999999, 4.60389898e-005, 0.969915072, 4.08573218e-006, -0.243443531, 0.24344353, 4.81461185e-005, 0.969915071, 1.56836743e-005, -0.999999999, 4.5703001e-005, 0.11191084, -0.0821828125, -0.202862939, 0, 0, 0, 0, 0, 0, 0, 0.20042373, -0.0232033203, -0.164686963, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3075914, 0.1, 0.1, 0.102556974, 0.189401905, -0.0199646774, 0.969915187, 2.46950078e-005, -0.243443072, 0.243443073, -4.10568159e-005, 0.969915186, 1.39570657e-005, -0.999999999, -4.58334578e-005, 0.969915188, -4.25684164e-007, -0.24344307, 0.24344307, -4.0492212e-005, 0.969915187, -1.0270426e-005, -0.999999999, -3.91703816e-005, 0.11191084, -0.0821828125, -0.202862939, 0, 0, 0, 0, 0, 0, 0, 0.20042373, -0.0232033203, -0.164686963, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3083362, 0.1, 0.1, 0.102556976, 0.189401906, -0.0199635936, 0.969915107, -2.74705265e-005, -0.243443392, 0.243443393, 1.98978343e-005, 0.969915107, -2.18000823e-005, -0.999999999, 2.59867282e-005, 0.969915134, -1.54668666e-005, -0.243443285, 0.243443286, 1.95679981e-005, 0.969915134, -1.02378502e-005, -1, 2.27446023e-005, 0.111917676, -0.081703125, -0.202627612, 0, 0, 0, 0, 0, 0, 0, 0.20042373, -0.0232033203, -0.164686963, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
79.3090578, 0.1, 0.1, 0.102556979, 0.189401907, -0.0199638856, 0.96991494, 2.55128154e-005, -0.243444054, 0.243444054, 1.32913384e-005, 0.969914941, 2.79809582e-005, -1, 6.6805245e-006, 0.96991498, 3.01946202e-005, -0.243443896, 0.243443896, -8.18349188e-007, 0.969914981, 2.90869923e-005, -1, -8.1444251e-006, 0.111917676, -0.081703125, -0.202627612, 0, 0, 0, 0, 0, 0, 0, 0.200452051, -0.0230020508, -0.164269043, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
